device_id,total_txns,fraud_txns,fraud_value,linked_accounts,device_type
7132.0,36,0,0.0,1,mobile
7133.0,118,1,52.1,1,desktop
7134.0,29,0,0.0,1,desktop
7135.0,93,0,0.0,1,mobile
7136.0,97,0,0.0,1,desktop
7137.0,18,0,0.0,1,mobile
7138.0,98,2,176.09,1,mobile
7139.0,39,0,0.0,1,mobile
7140.0,123,1,130.87,1,desktop
7141.0,107,2,72.64,1,mobile
7142.0,77,0,0.0,1,mobile
7143.0,54,0,0.0,1,mobile
7144.0,118,0,0.0,1,mobile
7145.0,20,0,0.0,1,desktop
7146.0,62,0,0.0,1,mobile
7147.0,109,0,0.0,1,mobile
7148.0,101,0,0.0,1,mobile
7149.0,50,0,0.0,1,mobile
7150.0,35,0,0.0,1,desktop
7151.0,4,0,0.0,1,mobile
7152.0,21,0,0.0,1,mobile
7153.0,45,2,24.35,1,mobile
7154.0,81,0,0.0,1,mobile
7155.0,119,0,0.0,1,desktop
7156.0,48,0,0.0,1,mobile
7157.0,78,0,0.0,1,mobile
7158.0,115,0,0.0,1,mobile
7159.0,125,2,84.73,1,mobile
7160.0,123,1,182.22,1,mobile
7161.0,20,1,659.28,1,mobile
7162.0,56,0,0.0,1,mobile
7163.0,11,1,2377.48,1,mobile
7164.0,36,0,0.0,1,mobile
7165.0,71,0,0.0,1,mobile
7166.0,27,0,0.0,1,desktop
7167.0,23,0,0.0,1,desktop
7168.0,106,1,17.15,1,mobile
7169.0,16,0,0.0,1,mobile
7170.0,112,1,23.66,1,tablet
7171.0,68,0,0.0,1,tablet
7172.0,58,1,164.57,1,mobile
7173.0,108,1,27.85,1,desktop
7174.0,114,0,0.0,1,mobile
7175.0,21,1,2.99,1,mobile
7176.0,86,2,8.3,1,mobile
7177.0,108,1,139.64,1,mobile
7178.0,34,0,0.0,1,mobile
7179.0,105,1,740.72,1,desktop
7180.0,35,0,0.0,1,mobile
7181.0,71,0,0.0,1,mobile
7182.0,118,1,4.85,1,desktop
7183.0,76,0,0.0,1,mobile
7184.0,33,0,0.0,1,mobile
7185.0,33,0,0.0,1,desktop
7186.0,19,0,0.0,1,mobile
7187.0,64,1,9.57,1,desktop
7188.0,110,1,341.41,1,desktop
7189.0,70,0,0.0,1,mobile
7190.0,48,1,937.75,1,mobile
7191.0,114,1,130.51,1,mobile
7192.0,113,1,92.93,1,mobile
7193.0,104,0,0.0,1,tablet
7194.0,135,1,401.85,1,desktop
7195.0,64,0,0.0,1,mobile
7196.0,45,0,0.0,1,mobile
7197.0,111,0,0.0,1,mobile
7198.0,116,1,18.98,1,desktop
7199.0,106,0,0.0,1,desktop
7200.0,46,1,212.3,1,mobile
7201.0,61,0,0.0,1,desktop
7202.0,120,1,10.89,1,mobile
7203.0,136,1,556.17,1,mobile
7204.0,4,0,0.0,1,desktop
7205.0,36,0,0.0,1,tablet
7206.0,82,1,36.84,1,desktop
7207.0,113,0,0.0,1,mobile
7208.0,72,0,0.0,1,mobile
7209.0,67,0,0.0,1,mobile
7210.0,132,0,0.0,1,desktop
7211.0,133,3,171.3,1,mobile
7212.0,152,2,359.09999999999997,1,mobile
7213.0,42,1,124.0,1,mobile
7214.0,77,0,0.0,1,desktop
7215.0,24,2,1001.27,1,mobile
7216.0,103,0,0.0,1,mobile
7217.0,132,0,0.0,1,mobile
7218.0,7,0,0.0,1,desktop
7219.0,114,1,1633.69,1,mobile
7220.0,81,0,0.0,1,desktop
7221.0,114,1,627.78,1,mobile
7222.0,122,0,0.0,1,desktop
7223.0,117,2,353.47,1,desktop
7224.0,129,0,0.0,1,mobile
7225.0,5,0,0.0,1,desktop
7226.0,110,1,199.08,1,desktop
7227.0,83,0,0.0,1,mobile
7228.0,43,0,0.0,1,mobile
7229.0,60,0,0.0,1,desktop
7230.0,62,0,0.0,1,mobile
7231.0,40,0,0.0,1,mobile
7232.0,79,0,0.0,1,desktop
7233.0,77,0,0.0,1,mobile
7234.0,48,1,139.94,1,mobile
7235.0,88,0,0.0,1,tablet
7236.0,43,0,0.0,1,desktop
7237.0,30,0,0.0,1,tablet
7238.0,77,3,52.72,1,desktop
7239.0,7,0,0.0,1,mobile
7240.0,15,0,0.0,1,mobile
7241.0,90,2,218.77,1,mobile
7242.0,72,1,129.48,1,tablet
7243.0,62,0,0.0,1,mobile
7244.0,30,0,0.0,1,desktop
7245.0,105,1,392.06,1,mobile
7246.0,109,0,0.0,1,desktop
7247.0,111,0,0.0,1,mobile
7248.0,64,1,34.14,1,desktop
7249.0,57,1,187.75,1,mobile
7250.0,126,0,0.0,1,desktop
7251.0,111,2,186.05,1,mobile
7252.0,115,0,0.0,1,mobile
7253.0,128,1,69.72,1,mobile
7254.0,113,1,34.24,1,mobile
7255.0,139,0,0.0,1,mobile
7256.0,5,0,0.0,1,mobile
7257.0,99,0,0.0,1,mobile
7258.0,116,1,5781.88,1,desktop
7259.0,4,1,678.25,1,tablet
7260.0,108,1,375.89,1,mobile
7261.0,110,1,3082.1,1,mobile
7262.0,119,0,0.0,1,mobile
7263.0,115,0,0.0,1,desktop
7264.0,58,1,26.01,1,mobile
7265.0,53,0,0.0,1,desktop
7266.0,78,3,293.65999999999997,1,desktop
7267.0,46,0,0.0,1,mobile
7268.0,113,3,605.95,1,desktop
7269.0,127,1,43.84,1,mobile
7270.0,9,0,0.0,1,mobile
7271.0,25,0,0.0,1,tablet
7272.0,59,0,0.0,1,desktop
7273.0,62,0,0.0,1,desktop
7274.0,24,0,0.0,1,mobile
7275.0,35,0,0.0,1,mobile
7276.0,78,2,34.18,1,desktop
7277.0,53,0,0.0,1,mobile
7278.0,123,1,127.1,1,tablet
7279.0,126,1,23.45,1,mobile
7280.0,127,0,0.0,1,mobile
7281.0,129,2,32.239999999999995,1,mobile
7282.0,24,0,0.0,1,mobile
7283.0,100,0,0.0,1,tablet
7284.0,121,0,0.0,1,mobile
7285.0,69,1,250.56,1,desktop
7286.0,21,0,0.0,1,mobile
7287.0,32,1,46.75,1,mobile
7288.0,19,0,0.0,1,mobile
7289.0,103,2,238.11,1,mobile
7290.0,64,2,215.81,1,mobile
7291.0,18,0,0.0,1,mobile
7292.0,47,0,0.0,1,mobile
7293.0,24,0,0.0,1,mobile
7294.0,86,1,815.2,1,mobile
7295.0,111,0,0.0,1,mobile
7296.0,34,0,0.0,1,mobile
7297.0,66,0,0.0,1,mobile
7298.0,54,1,2037.36,1,mobile
7299.0,70,1,766.37,1,tablet
7300.0,122,1,113.42,1,mobile
7301.0,104,0,0.0,1,mobile
7302.0,111,0,0.0,1,mobile
7303.0,143,4,3537.4599999999996,1,desktop
7304.0,59,0,0.0,1,mobile
7305.0,89,0,0.0,1,desktop
7306.0,24,2,867.49,1,mobile
7307.0,110,3,2569.56,1,mobile
7308.0,73,0,0.0,1,desktop
7309.0,40,0,0.0,1,desktop
7310.0,110,0,0.0,1,mobile
7311.0,57,0,0.0,1,mobile
7312.0,57,0,0.0,1,mobile
7313.0,33,1,45.77,1,mobile
7314.0,17,0,0.0,1,mobile
7315.0,62,1,7.64,1,desktop
7316.0,105,0,0.0,1,desktop
7317.0,135,0,0.0,1,desktop
7318.0,132,2,213.45,1,desktop
7319.0,12,0,0.0,1,mobile
7320.0,98,0,0.0,1,mobile
7321.0,78,1,19.55,1,desktop
7322.0,34,0,0.0,1,mobile
7323.0,99,2,2997.3700000000003,1,tablet
7324.0,103,0,0.0,1,desktop
7325.0,28,0,0.0,1,desktop
7326.0,111,2,96.91,1,mobile
7327.0,16,0,0.0,1,mobile
7328.0,102,0,0.0,1,desktop
7329.0,124,0,0.0,1,mobile
7330.0,137,0,0.0,1,desktop
7331.0,9,0,0.0,1,desktop
7332.0,30,0,0.0,1,desktop
7333.0,63,2,81.85,1,mobile
7334.0,51,0,0.0,1,mobile
7335.0,73,0,0.0,1,mobile
7336.0,139,0,0.0,1,mobile
7337.0,19,1,151.02,1,desktop
7338.0,118,0,0.0,1,desktop
7339.0,121,1,114.5,1,mobile
7340.0,37,0,0.0,1,mobile
7341.0,11,0,0.0,1,mobile
7342.0,60,0,0.0,1,mobile
7343.0,117,1,54.04,1,tablet
7344.0,103,0,0.0,1,mobile
7345.0,125,0,0.0,1,desktop
7346.0,131,0,0.0,1,mobile
7347.0,133,2,1254.3999999999999,1,mobile
7348.0,118,1,2667.96,1,desktop
7349.0,69,0,0.0,1,mobile
7350.0,64,0,0.0,1,mobile
7351.0,147,0,0.0,1,desktop
7352.0,97,2,1626.77,1,mobile
7353.0,38,0,0.0,1,mobile
7354.0,133,1,136.81,1,mobile
7355.0,55,0,0.0,1,desktop
7356.0,45,0,0.0,1,mobile
7357.0,51,0,0.0,1,desktop
7358.0,63,0,0.0,1,mobile
7359.0,98,1,12.13,1,mobile
7360.0,40,0,0.0,1,mobile
7361.0,119,1,54.3,1,mobile
7362.0,16,1,132.02,1,mobile
7363.0,114,2,2102.34,1,mobile
7364.0,22,0,0.0,1,mobile
7365.0,84,2,289.27,1,mobile
7366.0,47,1,194.17,1,mobile
7367.0,28,0,0.0,1,mobile
7368.0,37,1,57.13,1,mobile
7369.0,110,2,1720.91,1,mobile
7370.0,74,1,85.12,1,mobile
7371.0,60,1,4.92,1,desktop
7372.0,58,1,5.54,1,desktop
7373.0,54,0,0.0,1,mobile
7374.0,47,0,0.0,1,mobile
7375.0,23,0,0.0,1,mobile
7376.0,2,0,0.0,1,mobile
7377.0,42,0,0.0,1,mobile
7378.0,133,1,41.18,1,desktop
7379.0,125,0,0.0,1,mobile
7380.0,69,0,0.0,1,mobile
7381.0,44,0,0.0,1,mobile
7382.0,119,0,0.0,1,mobile
7383.0,168,2,29.22,2,desktop
7384.0,31,0,0.0,1,mobile
7385.0,121,1,169.88,1,desktop
7386.0,22,0,0.0,1,desktop
7387.0,43,0,0.0,1,mobile
7388.0,55,1,755.14,1,desktop
7389.0,113,1,206.03,1,desktop
7390.0,143,1,591.3,1,desktop
7391.0,64,1,36.36,1,tablet
7392.0,57,1,112.92,1,desktop
7393.0,102,4,993.48,1,mobile
7394.0,94,1,12.74,1,mobile
7395.0,98,2,22.13,1,mobile
7396.0,49,0,0.0,1,tablet
7397.0,135,1,92.63,1,tablet
7398.0,105,0,0.0,1,mobile
7399.0,129,0,0.0,1,mobile
7400.0,109,0,0.0,1,mobile
7402.0,84,1,47.24,1,desktop
7403.0,23,0,0.0,1,mobile
7404.0,23,0,0.0,1,mobile
7405.0,81,1,318.78,1,mobile
7406.0,44,0,0.0,1,mobile
7407.0,57,0,0.0,1,desktop
7408.0,66,0,0.0,1,desktop
7409.0,74,0,0.0,1,mobile
7410.0,53,0,0.0,1,tablet
7411.0,48,2,68.92999999999999,1,mobile
7412.0,70,1,114.11,1,mobile
7413.0,132,1,616.83,1,desktop
7414.0,79,1,161.57,1,mobile
7415.0,50,1,112.73,1,mobile
7416.0,38,0,0.0,1,desktop
7417.0,51,0,0.0,1,mobile
7418.0,33,0,0.0,1,mobile
7419.0,81,1,56.38,1,mobile
7420.0,43,0,0.0,1,mobile
7421.0,37,0,0.0,1,mobile
7422.0,45,0,0.0,1,desktop
7423.0,17,0,0.0,1,mobile
7424.0,85,2,124.14,1,desktop
7425.0,23,0,0.0,1,desktop
7426.0,137,0,0.0,1,mobile
7427.0,122,0,0.0,1,mobile
7428.0,120,1,113.02,1,mobile
7429.0,54,2,174.35,1,mobile
7430.0,67,1,67.9,1,mobile
7431.0,48,0,0.0,1,mobile
7432.0,49,1,4.66,1,mobile
7433.0,27,1,27.62,1,mobile
7434.0,127,0,0.0,1,mobile
7435.0,117,0,0.0,1,desktop
7436.0,118,0,0.0,1,mobile
7437.0,121,0,0.0,1,mobile
7438.0,127,1,111.03,1,tablet
7439.0,68,0,0.0,1,mobile
7441.0,41,0,0.0,1,mobile
7442.0,11,0,0.0,1,desktop
7443.0,145,0,0.0,1,mobile
7444.0,85,0,0.0,1,mobile
7445.0,47,1,114.06,1,mobile
7446.0,41,0,0.0,1,mobile
7447.0,79,0,0.0,1,mobile
7448.0,81,0,0.0,1,mobile
7449.0,59,0,0.0,1,mobile
7450.0,114,0,0.0,1,desktop
7451.0,116,2,92.21000000000001,1,mobile
7452.0,131,2,354.38,1,mobile
7453.0,132,1,755.74,1,mobile
7454.0,119,0,0.0,1,desktop
7455.0,24,1,354.12,1,desktop
7456.0,80,0,0.0,1,mobile
7457.0,122,0,0.0,1,mobile
7458.0,58,2,958.59,1,mobile
7459.0,77,1,122.73,1,desktop
7460.0,125,1,144.83,1,desktop
7461.0,116,1,25.26,1,desktop
7462.0,112,2,33.44,1,desktop
7463.0,110,0,0.0,1,desktop
7464.0,121,0,0.0,1,desktop
7465.0,69,2,142.88,1,mobile
7466.0,55,0,0.0,1,desktop
7467.0,116,0,0.0,1,desktop
7468.0,124,3,278.58,1,tablet
7469.0,118,0,0.0,1,mobile
7470.0,118,0,0.0,1,mobile
7471.0,22,0,0.0,1,desktop
7472.0,93,3,516.41,1,mobile
7473.0,32,0,0.0,1,mobile
7474.0,80,0,0.0,1,desktop
7475.0,20,1,1677.84,1,desktop
7476.0,105,1,1391.91,1,mobile
7477.0,79,0,0.0,1,mobile
7478.0,42,2,163.92000000000002,1,desktop
7479.0,118,0,0.0,1,desktop
7480.0,127,0,0.0,1,mobile
7481.0,134,0,0.0,1,mobile
7482.0,1,0,0.0,1,mobile
7483.0,111,2,471.47,1,desktop
7484.0,117,1,13.82,1,mobile
7485.0,2,0,0.0,1,mobile
7486.0,20,0,0.0,1,mobile
7487.0,99,3,329.1,1,mobile
7488.0,21,0,0.0,1,tablet
7489.0,103,2,60.53,1,desktop
7490.0,70,0,0.0,1,mobile
7491.0,55,1,121.24,1,mobile
7492.0,80,1,223.17,1,mobile
7493.0,43,0,0.0,1,tablet
7494.0,48,0,0.0,1,mobile
7495.0,17,0,0.0,1,mobile
7496.0,66,1,45.3,1,desktop
7497.0,112,0,0.0,1,desktop
7498.0,121,2,55.27,1,tablet
7499.0,131,0,0.0,1,mobile
7500.0,113,0,0.0,1,desktop
7501.0,111,3,385.37,1,mobile
7502.0,52,0,0.0,1,mobile
7503.0,71,1,279.19,1,desktop
7504.0,125,0,0.0,1,mobile
7505.0,115,0,0.0,1,mobile
7506.0,107,1,576.26,1,mobile
7507.0,110,0,0.0,1,mobile
7508.0,73,0,0.0,1,desktop
7509.0,34,0,0.0,1,desktop
7510.0,112,0,0.0,1,mobile
7511.0,138,1,14.16,1,mobile
7512.0,124,1,4347.8,1,mobile
7513.0,36,1,28.68,1,mobile
7514.0,45,0,0.0,1,mobile
7515.0,28,0,0.0,1,mobile
7516.0,128,1,160.32,1,mobile
7517.0,126,0,0.0,1,desktop
7518.0,130,0,0.0,1,mobile
7519.0,128,1,487.23,1,mobile
7520.0,65,0,0.0,1,desktop
7521.0,53,0,0.0,1,mobile
7522.0,124,1,339.65,1,desktop
7523.0,114,0,0.0,1,mobile
7524.0,55,1,770.94,1,mobile
7525.0,59,1,6440.19,1,mobile
7526.0,18,0,0.0,1,mobile
7527.0,97,0,0.0,1,mobile
7528.0,123,1,145.58,1,tablet
7529.0,57,2,355.91999999999996,1,mobile
7530.0,71,1,482.59,1,mobile
7531.0,10,0,0.0,1,mobile
7532.0,123,0,0.0,1,desktop
7533.0,114,1,50.57,1,desktop
7534.0,135,1,810.05,1,tablet
7535.0,70,0,0.0,1,mobile
7536.0,45,1,53.38,1,mobile
7537.0,40,1,19.19,1,mobile
7538.0,78,0,0.0,1,mobile
7539.0,114,2,729.88,1,mobile
7540.0,81,1,177.16,1,desktop
7541.0,38,0,0.0,1,mobile
7542.0,121,0,0.0,1,mobile
7543.0,127,1,85.89,1,mobile
7544.0,29,0,0.0,1,mobile
7545.0,25,0,0.0,1,desktop
7546.0,69,2,7384.24,1,mobile
7547.0,107,3,5784.84,1,mobile
7548.0,126,0,0.0,1,desktop
7549.0,128,1,231.51,1,mobile
7550.0,45,0,0.0,1,mobile
7551.0,59,0,0.0,1,mobile
7552.0,23,0,0.0,1,mobile
7553.0,99,1,259.88,1,mobile
7554.0,49,1,62.26,1,mobile
7555.0,65,1,41.87,1,mobile
7556.0,28,0,0.0,1,desktop
7557.0,89,0,0.0,1,mobile
7558.0,24,0,0.0,1,mobile
7559.0,92,1,8.64,1,desktop
7560.0,42,0,0.0,1,mobile
7561.0,57,0,0.0,1,mobile
7562.0,26,0,0.0,1,desktop
7563.0,62,0,0.0,1,desktop
7564.0,60,0,0.0,1,mobile
7565.0,114,0,0.0,1,desktop
7566.0,28,1,101.2,1,mobile
7567.0,15,0,0.0,1,desktop
7568.0,84,3,162.72,1,desktop
7569.0,119,0,0.0,1,desktop
7570.0,142,1,579.03,1,mobile
7571.0,87,3,149.23,1,desktop
7572.0,18,1,9.49,1,desktop
7573.0,27,1,222.0,1,mobile
7574.0,83,0,0.0,1,mobile
7575.0,21,0,0.0,1,desktop
7576.0,117,2,1129.13,1,mobile
7577.0,114,0,0.0,1,desktop
7578.0,42,0,0.0,1,desktop
7579.0,88,1,109.75,1,desktop
7580.0,126,1,777.86,1,mobile
7581.0,126,1,146.05,1,mobile
7582.0,114,1,1444.62,1,desktop
7583.0,108,0,0.0,1,desktop
7584.0,136,2,96.08999999999999,1,desktop
7585.0,128,0,0.0,1,mobile
7586.0,68,0,0.0,1,mobile
7587.0,28,0,0.0,1,mobile
7588.0,105,1,269.99,1,mobile
7589.0,119,0,0.0,1,mobile
7590.0,131,1,20.71,1,desktop
7591.0,111,0,0.0,1,mobile
7592.0,22,0,0.0,1,mobile
7593.0,27,0,0.0,1,mobile
7594.0,60,0,0.0,1,mobile
7595.0,126,2,22.52,1,mobile
7596.0,101,0,0.0,1,mobile
7597.0,23,0,0.0,1,mobile
7598.0,108,0,0.0,1,mobile
7599.0,7,0,0.0,1,mobile
7600.0,52,0,0.0,1,mobile
7601.0,7,0,0.0,1,mobile
7602.0,41,0,0.0,1,desktop
7603.0,135,2,545.01,1,mobile
7604.0,17,1,32.49,1,desktop
7605.0,47,3,429.13,1,mobile
7606.0,44,0,0.0,1,desktop
7607.0,107,0,0.0,1,mobile
7608.0,32,1,17.94,1,mobile
7609.0,72,1,15.03,1,mobile
7610.0,121,0,0.0,1,mobile
7611.0,111,0,0.0,1,mobile
7612.0,109,5,539.64,1,tablet
7613.0,59,0,0.0,1,mobile
7614.0,60,0,0.0,1,mobile
7615.0,119,0,0.0,1,mobile
7616.0,51,0,0.0,1,desktop
7617.0,69,1,17.37,1,mobile
7618.0,123,2,252.81,1,tablet
7619.0,120,3,435.24,1,mobile
7620.0,60,1,308.72,1,mobile
7621.0,51,1,302.49,1,mobile
7622.0,141,0,0.0,1,mobile
7623.0,117,1,34.18,1,mobile
7624.0,50,1,192.65,1,mobile
7625.0,16,0,0.0,1,mobile
7626.0,55,0,0.0,1,mobile
7627.0,116,0,0.0,1,mobile
7628.0,44,0,0.0,1,desktop
7629.0,78,0,0.0,1,mobile
7630.0,132,0,0.0,1,mobile
7631.0,43,0,0.0,1,desktop
7632.0,61,2,556.59,1,mobile
7633.0,103,1,484.95,1,mobile
7634.0,83,0,0.0,1,mobile
7635.0,44,0,0.0,1,mobile
7636.0,75,0,0.0,1,mobile
7637.0,43,0,0.0,1,desktop
7638.0,139,0,0.0,1,mobile
7639.0,129,0,0.0,1,mobile
7640.0,138,2,489.19000000000005,1,mobile
7641.0,67,0,0.0,1,mobile
7642.0,141,0,0.0,1,mobile
7643.0,137,3,986.24,1,tablet
7644.0,122,1,9.97,1,mobile
7645.0,110,1,1003.56,1,mobile
7646.0,118,1,483.93,1,mobile
7647.0,39,0,0.0,1,tablet
7648.0,31,1,187.19,1,mobile
7649.0,49,0,0.0,1,mobile
7650.0,5,0,0.0,1,desktop
7651.0,59,0,0.0,1,desktop
7652.0,36,0,0.0,1,mobile
7653.0,122,2,99.30000000000001,1,tablet
7654.0,34,1,92.97,1,mobile
7655.0,49,0,0.0,1,mobile
7656.0,29,0,0.0,1,mobile
7657.0,78,0,0.0,1,mobile
7658.0,50,0,0.0,1,mobile
7659.0,119,1,152.77,1,mobile
7660.0,123,1,9.47,1,mobile
7661.0,72,0,0.0,1,mobile
7662.0,60,0,0.0,1,desktop
7663.0,105,1,18.52,1,desktop
7664.0,32,0,0.0,1,desktop
7665.0,94,0,0.0,1,mobile
7666.0,36,1,561.12,1,mobile
7667.0,67,0,0.0,1,desktop
7668.0,58,0,0.0,1,mobile
7669.0,83,1,68.68,1,desktop
7670.0,32,2,162.07,1,mobile
7671.0,140,0,0.0,1,mobile
7672.0,121,1,376.69,1,mobile
7673.0,108,3,6832.74,1,mobile
7674.0,88,0,0.0,1,mobile
7675.0,42,0,0.0,1,mobile
7676.0,60,0,0.0,1,mobile
7677.0,70,1,555.92,1,mobile
7678.0,117,2,581.52,1,desktop
7679.0,123,0,0.0,1,tablet
7680.0,126,0,0.0,1,desktop
7681.0,37,0,0.0,1,mobile
7682.0,74,0,0.0,1,mobile
7683.0,121,2,1893.08,1,mobile
7684.0,145,0,0.0,1,desktop
7685.0,30,0,0.0,1,tablet
7686.0,74,2,68.71,1,mobile
7687.0,40,0,0.0,1,mobile
7688.0,68,0,0.0,1,mobile
7689.0,118,0,0.0,1,tablet
7690.0,96,0,0.0,1,desktop
7691.0,33,0,0.0,1,desktop
7692.0,113,0,0.0,1,desktop
7693.0,86,1,1824.84,1,tablet
7694.0,67,0,0.0,1,mobile
7695.0,127,0,0.0,1,mobile
7696.0,112,0,0.0,1,mobile
7697.0,91,0,0.0,1,mobile
7698.0,53,0,0.0,1,mobile
7699.0,121,0,0.0,1,mobile
7700.0,86,0,0.0,1,mobile
7701.0,50,0,0.0,1,mobile
7702.0,129,0,0.0,1,desktop
7703.0,113,0,0.0,1,desktop
7704.0,61,1,59.18,1,desktop
7705.0,52,0,0.0,1,mobile
7706.0,7,0,0.0,1,mobile
7707.0,112,2,497.66,1,desktop
7708.0,114,1,81.45,1,desktop
7709.0,126,1,1286.67,1,mobile
7710.0,114,0,0.0,1,desktop
7711.0,77,1,396.68,1,desktop
7712.0,33,0,0.0,1,desktop
7713.0,105,0,0.0,1,mobile
7714.0,42,1,168.93,1,mobile
7715.0,39,0,0.0,1,mobile
7716.0,28,0,0.0,1,desktop
7717.0,8,0,0.0,1,mobile
7718.0,137,0,0.0,1,mobile
7719.0,125,0,0.0,1,mobile
7720.0,128,0,0.0,1,mobile
7721.0,123,1,75.08,1,desktop
7722.0,134,0,0.0,1,tablet
7723.0,140,0,0.0,1,mobile
7724.0,114,1,1.47,1,desktop
7725.0,71,1,91.56,1,desktop
7726.0,44,0,0.0,1,desktop
7727.0,72,0,0.0,1,mobile
7728.0,108,2,323.09999999999997,1,mobile
7729.0,117,2,740.8900000000001,1,desktop
7730.0,77,1,13.86,1,mobile
7731.0,22,0,0.0,1,mobile
7732.0,98,0,0.0,1,desktop
7733.0,132,5,219.10999999999999,1,desktop
7734.0,77,1,573.53,1,mobile
7735.0,1,0,0.0,1,mobile
7736.0,49,0,0.0,1,tablet
7737.0,127,0,0.0,1,desktop
7738.0,100,1,94.01,1,mobile
7739.0,126,2,78.89999999999999,1,mobile
7740.0,121,0,0.0,1,mobile
7741.0,74,1,578.77,1,desktop
7742.0,34,0,0.0,1,mobile
7743.0,109,1,39.13,1,desktop
7744.0,123,0,0.0,1,mobile
7745.0,110,1,147.64,1,mobile
7746.0,79,0,0.0,1,mobile
7747.0,53,1,62.28,1,desktop
7748.0,117,0,0.0,1,mobile
7749.0,123,5,736.1600000000001,1,mobile
7750.0,133,2,784.37,1,mobile
7751.0,118,0,0.0,1,mobile
7752.0,20,0,0.0,1,mobile
7753.0,50,0,0.0,1,desktop
7754.0,43,0,0.0,1,mobile
7755.0,97,0,0.0,1,mobile
7756.0,132,4,18644.69,1,mobile
7757.0,39,0,0.0,1,desktop
7758.0,71,1,22.21,1,mobile
7759.0,21,0,0.0,1,mobile
7760.0,34,0,0.0,1,mobile
7761.0,71,0,0.0,1,mobile
7762.0,117,1,34.72,1,mobile
7763.0,126,1,72.27,1,desktop
7764.0,24,0,0.0,1,mobile
7765.0,20,0,0.0,1,mobile
7766.0,65,0,0.0,1,mobile
7767.0,131,0,0.0,1,mobile
7768.0,113,0,0.0,1,desktop
7769.0,105,0,0.0,1,mobile
7770.0,85,2,192.91,1,desktop
7771.0,115,1,86.87,1,desktop
7772.0,123,3,434.59000000000003,1,mobile
7773.0,58,0,0.0,1,mobile
7774.0,56,0,0.0,1,mobile
7775.0,68,1,22.75,1,desktop
7776.0,44,0,0.0,1,mobile
7777.0,134,1,13.27,1,mobile
7778.0,113,1,34.95,1,mobile
7779.0,76,0,0.0,1,mobile
7780.0,33,0,0.0,1,desktop
7781.0,127,0,0.0,1,mobile
7782.0,56,2,1786.75,1,desktop
7783.0,111,0,0.0,1,mobile
7784.0,57,0,0.0,1,mobile
7785.0,61,1,260.38,1,mobile
7786.0,123,0,0.0,1,tablet
7787.0,116,1,22.31,1,desktop
7788.0,123,2,375.13,1,desktop
7789.0,146,2,1094.31,1,mobile
7790.0,105,2,286.05,1,mobile
7791.0,119,4,322.34000000000003,1,mobile
7792.0,26,0,0.0,1,desktop
7793.0,87,0,0.0,1,mobile
7794.0,73,3,1099.06,1,mobile
7795.0,41,2,943.82,1,mobile
7796.0,102,2,80.68,1,desktop
7797.0,53,0,0.0,1,mobile
7798.0,58,0,0.0,1,mobile
7799.0,118,3,801.6300000000001,1,desktop
7800.0,57,0,0.0,1,desktop
7801.0,53,0,0.0,1,mobile
7802.0,117,0,0.0,1,mobile
7803.0,117,2,591.7900000000001,1,desktop
7804.0,108,3,663.44,1,mobile
7805.0,34,0,0.0,1,desktop
7806.0,46,0,0.0,1,desktop
7807.0,7,0,0.0,1,mobile
7808.0,37,0,0.0,1,mobile
7809.0,30,1,142.57,1,desktop
7810.0,113,0,0.0,1,mobile
7811.0,41,0,0.0,1,mobile
7812.0,69,0,0.0,1,mobile
7813.0,115,0,0.0,1,mobile
7814.0,122,0,0.0,1,mobile
7815.0,103,0,0.0,1,mobile
7816.0,123,0,0.0,1,desktop
7817.0,119,0,0.0,1,mobile
7818.0,64,1,38.63,1,desktop
7819.0,49,0,0.0,1,tablet
7820.0,105,0,0.0,1,desktop
7821.0,134,1,155.32,1,mobile
7822.0,103,0,0.0,1,desktop
7823.0,129,1,38.43,1,mobile
7824.0,97,1,227.04,1,desktop
7825.0,108,2,105.72,1,mobile
7826.0,122,1,3769.38,1,mobile
7827.0,27,0,0.0,1,desktop
7828.0,102,1,279.89,1,mobile
7829.0,33,0,0.0,1,tablet
7830.0,93,3,563.21,1,tablet
7831.0,124,1,2114.25,1,desktop
7832.0,117,0,0.0,1,desktop
7833.0,121,1,5.3,1,mobile
7834.0,119,1,434.04,1,mobile
7835.0,102,1,19.71,1,desktop
7836.0,133,1,30.53,1,mobile
7837.0,115,1,59.65,1,mobile
7838.0,116,1,25.56,1,mobile
7839.0,123,0,0.0,1,desktop
7841.0,27,0,0.0,1,desktop
7842.0,82,0,0.0,1,mobile
7843.0,88,2,137.70999999999998,1,mobile
7844.0,34,1,200.83,1,desktop
7845.0,32,0,0.0,1,mobile
7846.0,50,0,0.0,1,mobile
7847.0,31,0,0.0,1,mobile
7848.0,40,1,8.71,1,desktop
7849.0,98,2,17.59,1,mobile
7850.0,27,1,21.8,1,tablet
7851.0,55,0,0.0,1,mobile
7852.0,51,3,62.56,1,mobile
7853.0,106,0,0.0,1,mobile
7854.0,101,0,0.0,1,desktop
7855.0,81,1,76.43,1,mobile
7856.0,39,0,0.0,1,tablet
7857.0,132,0,0.0,1,tablet
7858.0,119,1,147.53,1,desktop
7859.0,75,0,0.0,1,desktop
7860.0,41,0,0.0,1,mobile
7861.0,41,0,0.0,1,mobile
7862.0,22,0,0.0,1,mobile
