investigation_id,transaction_id,flagged_date,flag_score,outcome,resolution_time_hours,amount,is_fraud,customer_id,merchant_id
5407,671695,2025-11-11 04:28:42,2,false_positive_cleared,11.57,163.77,False,3814,394
5408,671803,2025-11-11 07:00:21,2,false_positive_cleared,4.13,34.11,False,3035,463
5409,671807,2025-11-11 07:06:29,2,false_positive_cleared,14.6,2052.15,False,2132,581
5410,671835,2025-11-11 07:35:44,2,false_positive_cleared,22.77,1696.73,False,1852,484
5411,671906,2025-11-11 09:03:47,2,false_positive_cleared,28.26,2535.7,False,5731,564
5412,672068,2025-11-11 12:50:24,2,false_positive_cleared,14.8,699.66,False,5211,790
5413,672206,2025-11-11 15:46:04,2,false_positive_cleared,36.82,1623.56,False,55,734
5414,672418,2025-11-11 20:35:40,2,false_positive_cleared,18.38,49.89,False,4812,340
5415,672872,2025-11-12 07:56:05,2,false_positive_cleared,2.17,344.44,False,3689,1
5416,672878,2025-11-12 08:05:08,2,false_positive_cleared,11.57,3255.11,False,3175,603
5417,672914,2025-11-12 09:06:10,2,false_positive_cleared,4.77,4893.0,False,2299,358
5418,672927,2025-11-12 09:25:56,2,false_positive_cleared,11.0,1099.56,False,1606,269
5419,672943,2025-11-12 09:51:31,2,false_positive_cleared,14.1,6382.35,False,2928,765
5420,673047,2025-11-12 12:10:11,2,false_positive_cleared,11.23,1793.02,False,5757,86
5421,673061,2025-11-12 12:28:33,2,false_positive_cleared,21.13,29.57,False,2862,12
5422,673084,2025-11-12 12:56:33,2,false_positive_cleared,10.66,145.16,False,3441,704
5423,673255,2025-11-12 17:21:20,2,confirmed_fraud,7.24,11340.1,False,1962,748
5424,673404,2025-11-12 21:01:41,2,false_positive_cleared,3.18,20.43,False,1609,715
5425,673560,2025-11-13 00:24:11,2,false_positive_cleared,11.89,5389.06,False,1359,513
5426,673585,2025-11-13 00:52:54,2,false_positive_cleared,10.6,6211.3,False,4998,639
5427,673657,2025-11-13 02:47:14,2,false_positive_cleared,12.44,31.92,False,3275,183
5428,673865,2025-11-13 07:50:53,2,false_positive_cleared,5.54,2204.37,False,2500,789
5429,674115,2025-11-13 13:40:31,2,false_positive_cleared,12.56,103.77,False,4341,589
5430,674189,2025-11-13 15:12:32,2,false_positive_cleared,2.23,399.66,False,4618,104
5431,674226,2025-11-13 16:02:51,2,confirmed_fraud,9.87,234.32,True,2680,282
5432,674314,2025-11-13 18:19:34,2,false_positive_cleared,6.68,985.2,False,5382,593
5433,674327,2025-11-13 18:39:08,2,false_positive_cleared,11.94,2030.67,False,2105,409
5436,674339,2025-11-13 18:48:15,0,false_positive_cleared,27.28,60.77,False,2729,260
5434,674480,2025-11-13 22:22:45,2,false_positive_cleared,3.57,1026.71,False,1490,688
5437,674514,2025-11-13 23:17:37,0,false_positive_cleared,18.44,320.38,False,5147,394
5435,674531,2025-11-13 23:30:45,2,false_positive_cleared,9.88,8268.3,False,4567,271
5438,674575,2025-11-14 00:51:56,2,false_positive_cleared,33.8,4586.39,False,791,266
5443,674645,2025-11-14 02:15:52,0,false_positive_cleared,7.03,266.46,False,3148,5
5439,675118,2025-11-14 12:56:39,2,false_positive_cleared,10.56,179.09,False,774,458
5440,675288,2025-11-14 16:49:20,2,false_positive_cleared,2.17,26.05,False,3119,83
5444,675326,2025-11-14 17:47:21,0,false_positive_cleared,20.62,95.67,False,680,500
5442,675431,2025-11-14 19:54:01,2,false_positive_cleared,10.97,15.35,False,4273,264
5441,675588,2025-11-14 23:40:19,2,false_positive_cleared,5.58,136.72,False,1627,265
5445,675694,2025-11-15 02:48:10,2,false_positive_cleared,10.57,2481.24,False,60,513
5446,675760,2025-11-15 04:38:17,2,false_positive_cleared,9.08,3507.88,False,5211,275
5447,675889,2025-11-15 07:25:52,2,false_positive_cleared,7.25,79.3,False,1627,96
5448,675980,2025-11-15 09:44:54,2,false_positive_cleared,40.34,2195.12,False,2246,514
5449,676051,2025-11-15 11:21:10,2,false_positive_cleared,15.48,2242.66,False,2928,366
5450,676126,2025-11-15 12:48:15,2,false_positive_cleared,5.59,12691.87,False,3910,469
5451,676226,2025-11-15 15:23:39,2,false_positive_cleared,16.6,5397.82,False,4998,762
5452,676306,2025-11-15 17:18:45,2,false_positive_cleared,41.71,4569.01,False,2391,127
5453,676541,2025-11-15 22:34:47,2,false_positive_cleared,14.96,486.22,False,29,4
5454,676572,2025-11-15 23:06:15,2,false_positive_cleared,5.43,2.38,False,5150,481
5455,676656,2025-11-16 01:24:06,2,confirmed_fraud,8.3,5169.66,False,2285,510
5456,676658,2025-11-16 01:26:15,2,false_positive_cleared,5.51,3316.17,False,5586,30
5466,676720,2025-11-16 03:16:56,0,false_positive_cleared,2.38,376.42,False,249,588
5457,676790,2025-11-16 05:22:22,2,false_positive_cleared,5.14,1943.76,False,4156,365
5458,676810,2025-11-16 05:51:02,2,false_positive_cleared,11.08,2265.62,False,2240,427
5459,676876,2025-11-16 07:27:34,2,confirmed_fraud,9.59,5164.45,True,4521,751
5461,676928,2025-11-16 08:42:14,2,false_positive_cleared,2.48,69.81,False,3494,19
5467,676952,2025-11-16 09:11:55,0,false_positive_cleared,15.96,760.76,False,5134,166
5462,677122,2025-11-16 13:03:48,2,false_positive_cleared,4.59,3218.63,False,2566,253
5463,677242,2025-11-16 15:43:38,2,false_positive_cleared,10.21,1754.87,False,1816,335
5465,677443,2025-11-16 20:31:26,2,false_positive_cleared,52.98,4121.83,False,876,65
5460,677486,2025-11-16 21:39:02,2,false_positive_cleared,15.86,4066.35,False,5245,24
5464,677557,2025-11-16 23:20:37,2,false_positive_cleared,5.1,3168.77,False,2137,51
5470,677638,2025-11-17 01:13:32,2,false_positive_cleared,8.44,3163.9,False,1720,674
5469,677730,2025-11-17 03:29:53,2,false_positive_cleared,6.93,109.14,False,5135,563
5481,677842,2025-11-17 06:12:42,0,false_positive_cleared,14.91,7.35,False,2028,478
5472,677894,2025-11-17 07:28:16,2,false_positive_cleared,18.46,6721.72,False,3684,289
5471,677904,2025-11-17 07:41:49,2,false_positive_cleared,31.71,2856.09,False,1523,776
5468,677931,2025-11-17 08:25:15,3,false_negative_cleared,18.9,1829.16,True,3695,318
5473,678033,2025-11-17 10:36:27,2,false_positive_cleared,0.21,4171.76,False,4407,11
5474,678057,2025-11-17 11:07:16,2,false_positive_cleared,19.24,3465.14,False,190,522
5476,678242,2025-11-17 15:09:36,2,false_positive_cleared,18.13,1601.17,False,74,30
5477,678277,2025-11-17 16:03:30,2,false_positive_cleared,20.65,3119.96,False,1863,215
5478,678326,2025-11-17 17:22:34,2,false_positive_cleared,8.48,31.27,False,747,33
5482,678360,2025-11-17 18:01:22,0,false_positive_cleared,1.69,127.35,False,3994,635
5475,678437,2025-11-17 19:59:50,2,confirmed_fraud,8.44,1807.16,False,1720,17
5480,678491,2025-11-17 21:19:20,2,false_positive_cleared,10.32,49.69,False,432,697
5479,678578,2025-11-17 23:53:18,2,false_positive_cleared,13.45,1764.32,False,2358,639
5483,678678,2025-11-18 02:17:26,2,confirmed_fraud,21.92,11931.44,True,2833,716
5484,678685,2025-11-18 02:25:46,2,false_positive_cleared,12.92,4497.57,False,2359,350
5485,678700,2025-11-18 02:46:45,2,false_positive_cleared,1.57,2663.04,False,5807,728
5486,678791,2025-11-18 05:16:23,2,confirmed_fraud,6.07,31219.96,True,2509,274
5487,678852,2025-11-18 06:50:42,2,false_positive_cleared,21.29,2293.23,False,2444,247
5488,678877,2025-11-18 07:22:24,2,confirmed_fraud,20.49,11832.99,True,5835,74
5489,678943,2025-11-18 09:06:27,2,false_positive_cleared,9.8,14.02,False,3143,103
5490,679104,2025-11-18 12:42:27,2,false_positive_cleared,7.18,245.31,False,3027,177
5491,679408,2025-11-18 20:15:52,2,false_positive_cleared,12.07,3848.12,False,2009,696
5492,679520,2025-11-18 22:49:06,2,false_positive_cleared,3.9,292.21,False,5294,712
5493,679534,2025-11-18 23:11:26,2,false_positive_cleared,4.94,5331.03,False,4780,337
5494,679633,2025-11-19 02:04:41,2,false_positive_cleared,10.58,176.79,False,5980,367
5495,679809,2025-11-19 05:58:55,2,false_positive_cleared,30.29,2210.14,False,726,468
5496,679867,2025-11-19 07:29:53,2,false_positive_cleared,8.15,7151.22,False,5350,603
5497,679909,2025-11-19 08:39:35,2,false_positive_cleared,14.23,4295.74,False,2040,235
5498,680021,2025-11-19 11:40:01,2,false_positive_cleared,3.69,306.16,False,1142,71
5499,680081,2025-11-19 13:07:40,2,false_positive_cleared,2.69,6721.94,False,5357,246
5500,680113,2025-11-19 13:54:51,2,false_positive_cleared,24.31,3284.93,False,4928,10
5501,680216,2025-11-19 16:08:13,2,false_positive_cleared,7.29,2736.34,False,1231,287
5502,680254,2025-11-19 17:01:41,2,false_positive_cleared,8.25,388.04,False,19,88
5503,680360,2025-11-19 19:48:30,2,confirmed_fraud,9.07,1836.47,False,689,300
5506,680410,2025-11-19 21:16:40,0,false_positive_cleared,7.9,47.09,False,5615,481
5504,680466,2025-11-19 22:30:00,2,false_positive_cleared,8.24,7561.37,False,1924,60
5505,680512,2025-11-19 23:32:11,2,false_positive_cleared,16.2,4521.9,False,4692,141
5507,680589,2025-11-20 01:34:20,3,false_positive_cleared,5.53,10051.21,False,55,62
5509,680591,2025-11-20 01:34:43,2,false_positive_cleared,9.99,232.51,False,2599,731
5510,680664,2025-11-20 03:29:03,2,false_positive_cleared,37.05,4724.61,False,4998,395
5511,680707,2025-11-20 04:37:32,2,confirmed_fraud,22.31,2243.4,False,4519,689
5525,680740,2025-11-20 05:33:56,0,false_positive_cleared,16.8,117.21,False,3130,573
5513,680753,2025-11-20 06:08:44,2,false_positive_cleared,0.8,4823.35,False,791,80
5512,680759,2025-11-20 06:12:37,2,false_positive_cleared,45.18,2872.21,False,3245,240
5517,680838,2025-11-20 08:14:55,2,false_positive_cleared,6.59,3768.58,False,4780,726
5515,680941,2025-11-20 10:54:14,2,false_positive_cleared,10.24,7760.31,False,2285,656
5514,681033,2025-11-20 12:54:33,2,false_positive_cleared,1.66,353.6,False,4755,764
5516,681049,2025-11-20 13:29:07,2,false_positive_cleared,20.59,6321.78,False,3450,513
5508,681054,2025-11-20 13:39:01,3,false_positive_cleared,12.56,2511.17,False,2471,57
5519,681113,2025-11-20 15:11:50,2,false_positive_cleared,4.64,163.17,False,2046,233
5520,681123,2025-11-20 15:28:04,2,false_positive_cleared,1.81,2130.09,False,794,519
5521,681198,2025-11-20 17:21:49,2,false_positive_cleared,21.47,7378.8,False,2354,77
5518,681237,2025-11-20 18:11:16,2,false_positive_cleared,26.38,2427.64,False,2601,26
5523,681322,2025-11-20 20:30:23,2,false_positive_cleared,15.27,46.5,False,3054,247
5522,681346,2025-11-20 20:59:17,2,false_positive_cleared,9.83,34.14,False,67,287
5524,681375,2025-11-20 21:39:37,2,false_positive_cleared,12.34,2978.51,False,5175,266
5526,681478,2025-11-21 00:29:30,2,false_positive_cleared,6.25,2486.7,False,2928,630
5527,681521,2025-11-21 01:49:58,2,false_positive_cleared,2.97,185.26,False,1306,136
5528,681628,2025-11-21 04:42:53,2,false_positive_cleared,9.7,2683.06,False,3684,80
5529,681939,2025-11-21 12:38:16,2,false_positive_cleared,9.74,2556.62,False,5131,693
5534,682497,2025-11-22 01:55:05,2,false_positive_cleared,8.83,3425.94,False,4944,567
5531,682654,2025-11-22 05:00:05,2,false_positive_cleared,40.09,781.51,False,4519,472
5532,682753,2025-11-22 07:27:02,2,false_positive_cleared,5.82,1779.16,False,1749,760
5533,682766,2025-11-22 07:42:48,2,false_positive_cleared,10.13,5571.18,False,4258,36
5535,682954,2025-11-22 12:17:04,2,false_positive_cleared,8.18,1810.54,False,643,264
5536,682970,2025-11-22 12:42:29,2,confirmed_fraud,24.69,1844.06,False,315,314
5542,683096,2025-11-22 15:51:52,1,false_positive_cleared,5.71,2424.89,False,4553,753
5538,683126,2025-11-22 16:30:28,2,false_positive_cleared,5.52,3206.26,False,5167,746
5537,683160,2025-11-22 17:22:38,2,false_positive_cleared,10.45,3288.75,False,3626,655
5540,683229,2025-11-22 18:59:29,2,false_positive_cleared,18.13,2025.58,False,5020,316
5539,683335,2025-11-22 21:32:03,2,false_positive_cleared,11.16,170.68,False,4635,79
5530,683351,2025-11-22 22:06:07,3,false_positive_cleared,30.44,5035.75,False,5447,388
5541,683413,2025-11-22 23:48:55,2,false_positive_cleared,15.13,6.57,False,5594,127
5545,683423,2025-11-23 00:03:39,2,false_positive_cleared,5.24,2261.24,False,4871,270
5547,683478,2025-11-23 01:17:36,2,false_positive_cleared,11.43,1827.39,False,3695,508
5546,683533,2025-11-23 02:48:04,2,false_positive_cleared,13.58,3021.78,False,5634,170
5543,683553,2025-11-23 03:13:36,3,confirmed_fraud,18.17,1765.21,False,5326,587
5549,683589,2025-11-23 03:58:12,2,false_positive_cleared,4.67,229.93,False,1796,583
5548,683594,2025-11-23 04:09:44,2,false_positive_cleared,8.15,8388.23,False,4968,603
5553,683639,2025-11-23 05:22:21,2,confirmed_fraud,7.98,14.44,False,1445,9
5550,683651,2025-11-23 05:41:28,2,confirmed_fraud,15.95,2466.07,False,2382,458
5551,683841,2025-11-23 10:13:32,2,false_positive_cleared,41.67,7415.99,False,465,668
5552,683848,2025-11-23 10:22:18,2,false_positive_cleared,12.48,4726.29,False,2353,706
5554,683875,2025-11-23 11:03:37,2,false_positive_cleared,13.59,114.47,False,3128,217
5561,683920,2025-11-23 12:05:23,0,confirmed_fraud,9.41,983.0,False,865,536
5555,683993,2025-11-23 13:23:07,2,false_positive_cleared,9.13,494.81,False,1927,702
5544,684002,2025-11-23 13:28:33,3,false_positive_cleared,0.34,2928.46,False,4398,784
5556,684053,2025-11-23 14:42:35,2,false_positive_cleared,13.24,1828.43,False,4195,718
5557,684095,2025-11-23 15:43:20,2,false_negative_cleared,12.6,487.1,True,2023,329
5559,684243,2025-11-23 19:13:11,2,false_positive_cleared,3.82,5772.11,False,4264,469
5558,684286,2025-11-23 20:05:26,2,false_positive_cleared,2.61,1614.33,False,4909,247
5560,684300,2025-11-23 20:19:32,2,confirmed_fraud,10.14,31.5,True,1084,493
5564,684542,2025-11-24 02:30:56,2,false_positive_cleared,3.62,3953.69,False,3674,426
5566,684547,2025-11-24 02:42:26,2,confirmed_fraud,12.58,2482.51,True,1096,659
5562,684658,2025-11-24 05:09:42,3,false_positive_cleared,7.87,2075.99,False,5338,583
5565,684694,2025-11-24 06:12:49,2,false_positive_cleared,18.61,772.15,False,3480,382
5570,684841,2025-11-24 09:57:07,2,false_positive_cleared,6.73,141.54,False,3534,133
5578,684849,2025-11-24 10:02:30,0,false_positive_cleared,27.05,254.26,False,5069,189
5567,684876,2025-11-24 10:41:59,2,false_positive_cleared,6.69,1141.67,False,2743,85
5577,684908,2025-11-24 11:27:02,0,false_positive_cleared,19.71,404.08,False,2006,713
5568,684945,2025-11-24 12:15:51,2,false_positive_cleared,22.7,34.83,False,1817,559
5569,684991,2025-11-24 13:30:11,2,false_positive_cleared,41.9,1967.86,False,3057,642
5574,685223,2025-11-24 18:49:43,2,false_positive_cleared,21.66,255.2,False,154,384
5573,685225,2025-11-24 18:53:23,2,false_positive_cleared,3.45,2956.3,False,2922,716
5571,685244,2025-11-24 19:30:06,2,false_positive_cleared,21.37,1905.25,False,5417,724
5572,685305,2025-11-24 21:13:58,2,false_positive_cleared,9.75,1802.43,False,1811,724
5575,685346,2025-11-24 22:27:10,2,false_positive_cleared,17.54,3187.57,False,1076,691
5576,685350,2025-11-24 22:36:36,2,false_positive_cleared,12.72,3091.6,False,3038,462
5563,685351,2025-11-24 22:39:59,3,false_positive_cleared,10.64,3135.94,False,5952,774
5580,685470,2025-11-25 01:16:11,2,false_positive_cleared,18.79,108.62,False,5084,80
5579,685540,2025-11-25 03:15:30,3,false_positive_cleared,13.76,62.43,False,359,477
5581,685814,2025-11-25 09:30:49,2,false_positive_cleared,11.63,5250.67,False,2956,198
5582,686011,2025-11-25 14:31:19,2,false_positive_cleared,14.08,2998.11,False,1521,388
5583,686094,2025-11-25 17:05:58,2,false_positive_cleared,6.28,2323.71,False,1521,441
5584,686097,2025-11-25 17:19:12,2,false_positive_cleared,10.35,4488.49,False,2247,544
5585,686156,2025-11-25 18:57:48,2,false_positive_cleared,4.05,165.28,False,4635,701
5586,686190,2025-11-25 19:43:53,2,false_positive_cleared,2.5,7877.01,False,4402,39
5587,686237,2025-11-25 20:47:01,2,false_positive_cleared,2.92,3184.19,False,2669,254
5588,686290,2025-11-25 22:06:20,2,false_positive_cleared,4.74,55.53,False,2192,744
5589,686358,2025-11-25 23:35:50,2,false_positive_cleared,14.18,1465.27,False,4941,737
5590,686380,2025-11-26 00:11:58,2,false_positive_cleared,12.73,4393.8,False,963,390
5598,686392,2025-11-26 00:34:35,0,false_positive_cleared,2.19,126.86,False,1903,245
5591,686411,2025-11-26 00:58:01,2,false_positive_cleared,16.38,2262.77,False,5952,553
5593,686527,2025-11-26 03:41:30,2,false_positive_cleared,9.69,4750.54,False,268,638
5594,686599,2025-11-26 04:53:48,2,false_positive_cleared,5.53,4676.97,False,361,199
5595,686652,2025-11-26 06:14:46,2,false_positive_cleared,17.69,1695.46,False,5738,89
5592,686974,2025-11-26 14:17:54,2,false_positive_cleared,30.59,90.34,False,948,34
5597,686992,2025-11-26 14:49:36,2,false_positive_cleared,0.93,1658.83,False,1388,517
5599,687047,2025-11-26 16:26:32,0,false_positive_cleared,6.29,26.09,False,1846,247
5596,687073,2025-11-26 17:06:32,2,false_positive_cleared,10.11,1763.51,False,1646,9
5602,687381,2025-11-27 01:13:28,2,false_positive_cleared,8.12,2222.53,False,2566,798
5603,687425,2025-11-27 02:29:00,2,false_positive_cleared,29.79,9482.26,False,2948,770
5600,687444,2025-11-27 02:59:43,3,confirmed_fraud,5.31,2379.31,False,2356,768
5604,687465,2025-11-27 03:33:02,2,false_positive_cleared,2.28,1936.67,False,5620,494
5606,687525,2025-11-27 04:48:10,2,false_positive_cleared,2.92,7461.71,False,3317,171
5616,687715,2025-11-27 08:51:49,0,false_positive_cleared,8.17,218.56,False,884,695
5605,687758,2025-11-27 09:56:40,2,false_positive_cleared,15.11,9595.96,False,55,154
5610,687823,2025-11-27 11:47:11,2,false_positive_cleared,8.96,6489.39,False,4849,790
5608,687855,2025-11-27 12:27:39,2,false_positive_cleared,18.43,2285.72,False,2296,392
5607,687995,2025-11-27 15:37:45,2,confirmed_fraud,24.15,7773.83,True,1074,544
5609,688012,2025-11-27 16:01:48,2,false_positive_cleared,21.78,4644.32,False,4731,268
5612,688071,2025-11-27 17:29:54,2,false_positive_cleared,4.96,1809.67,False,1076,267
5601,688089,2025-11-27 17:52:47,3,false_positive_cleared,7.5,14809.74,False,5751,223
5613,688097,2025-11-27 18:02:54,2,false_positive_cleared,9.23,29195.29,False,5033,31
5617,688156,2025-11-27 19:13:49,0,confirmed_fraud,10.11,65.96,False,4535,149
5614,688224,2025-11-27 20:41:31,2,false_positive_cleared,16.53,3035.78,False,5066,441
5615,688297,2025-11-27 22:25:59,2,false_positive_cleared,11.16,16.61,False,1747,6
5611,688300,2025-11-27 22:30:49,2,confirmed_fraud,3.26,1853.21,True,3545,295
5618,688320,2025-11-27 23:00:12,0,false_positive_cleared,13.65,401.06,False,4865,243
5621,688568,2025-11-28 04:59:18,2,false_positive_cleared,19.25,26531.34,False,2833,681
5620,688616,2025-11-28 06:07:21,2,false_positive_cleared,10.19,2420.58,False,3756,159
5622,688617,2025-11-28 06:07:51,2,false_positive_cleared,12.95,250.81,False,5408,569
5623,688637,2025-11-28 06:43:12,2,false_positive_cleared,7.02,155.69,False,5146,483
5619,688895,2025-11-28 12:56:33,3,false_positive_cleared,14.93,982.3,False,4111,74
5624,688901,2025-11-28 13:01:14,2,false_positive_cleared,6.45,1899.98,False,4849,786
5625,688930,2025-11-28 14:06:22,2,false_positive_cleared,10.3,3199.75,False,643,530
5633,688945,2025-11-28 14:20:37,1,confirmed_fraud,7.24,12035.91,False,4628,80
5626,689007,2025-11-28 15:43:06,2,false_positive_cleared,17.82,3763.89,False,857,573
5627,689141,2025-11-28 19:11:50,2,false_positive_cleared,10.43,1805.29,False,2799,611
5628,689143,2025-11-28 19:14:37,2,false_positive_cleared,23.66,2633.56,False,588,171
5629,689165,2025-11-28 19:45:01,2,false_positive_cleared,26.47,29.39,False,4926,173
5631,689167,2025-11-28 19:46:10,2,false_positive_cleared,10.53,2830.25,False,4670,413
5630,689272,2025-11-28 22:28:36,2,false_positive_cleared,3.29,67.01,False,4612,233
5632,689316,2025-11-28 23:23:16,2,false_positive_cleared,14.44,1640.8,False,2046,416
5635,689345,2025-11-29 00:10:02,2,false_positive_cleared,14.82,1638.85,False,2709,622
5634,689376,2025-11-29 00:53:40,3,false_positive_cleared,14.47,4142.53,False,3363,92
5636,689578,2025-11-29 05:33:02,2,false_positive_cleared,7.9,2452.56,False,4639,394
5642,689739,2025-11-29 09:30:10,0,false_positive_cleared,9.31,35.53,False,2453,782
5637,689740,2025-11-29 09:31:44,2,false_positive_cleared,12.14,5496.22,False,293,301
5638,689830,2025-11-29 11:51:42,2,false_positive_cleared,20.6,1986.06,False,2743,420
5640,690080,2025-11-29 18:28:21,2,false_positive_cleared,24.2,3312.27,False,844,550
5639,690085,2025-11-29 18:33:50,2,false_positive_cleared,15.31,1693.83,False,883,31
5641,690291,2025-11-29 23:45:27,2,false_positive_cleared,13.49,4812.56,False,5167,466
5644,690325,2025-11-30 00:33:28,2,false_positive_cleared,14.9,188.95,False,4290,12
5648,690445,2025-11-30 03:30:01,2,false_positive_cleared,3.23,4358.07,False,3912,449
5645,690464,2025-11-30 03:59:10,2,false_positive_cleared,10.95,2783.33,False,1606,132
5646,690585,2025-11-30 07:07:48,2,confirmed_fraud,6.5,5803.7,False,340,748
5647,690601,2025-11-30 07:34:38,2,false_positive_cleared,7.01,3230.5,False,2740,160
5649,690659,2025-11-30 09:08:02,2,false_positive_cleared,6.29,11741.06,False,5293,737
5650,690687,2025-11-30 09:45:51,2,false_positive_cleared,11.12,8589.12,False,2744,48
5652,690734,2025-11-30 10:39:33,2,false_positive_cleared,15.19,2157.75,False,1076,221
5651,690866,2025-11-30 13:29:00,2,false_positive_cleared,9.98,878.64,False,3015,393
5653,690998,2025-11-30 16:45:32,2,false_positive_cleared,3.74,108.42,False,3097,747
5654,691028,2025-11-30 17:25:25,2,false_positive_cleared,7.74,2303.27,False,399,249
5655,691067,2025-11-30 18:16:20,2,false_positive_cleared,8.64,6917.0,False,5535,187
5656,691077,2025-11-30 18:23:45,2,false_positive_cleared,5.64,13783.07,False,4149,369
5643,691201,2025-11-30 21:04:24,3,confirmed_fraud,19.81,6158.28,True,794,348
5657,691626,2025-12-01 07:14:59,2,false_positive_cleared,8.79,1668.02,False,1027,667
5658,691638,2025-12-01 07:29:57,2,false_positive_cleared,8.11,3774.89,False,35,700
5659,691678,2025-12-01 08:14:51,2,false_positive_cleared,12.67,1270.77,False,3558,558
5660,691723,2025-12-01 09:27:35,2,false_positive_cleared,8.61,3535.41,False,3784,668
5661,691739,2025-12-01 09:40:15,2,false_positive_cleared,4.91,1341.35,False,3038,510
5662,691775,2025-12-01 10:31:56,2,false_positive_cleared,8.37,2149.17,False,5124,606
5672,691831,2025-12-01 11:43:48,0,false_positive_cleared,6.09,22.06,False,394,748
5663,691877,2025-12-01 12:58:46,2,confirmed_fraud,26.31,1642.62,False,3278,228
5664,691934,2025-12-01 14:21:21,2,false_positive_cleared,20.57,47.6,False,3787,645
5666,691980,2025-12-01 15:17:06,2,false_positive_cleared,28.08,1703.79,False,285,624
5667,691996,2025-12-01 15:36:42,2,false_positive_cleared,6.94,2980.14,False,5751,551
5668,692015,2025-12-01 15:50:47,2,false_positive_cleared,3.38,667.71,False,1881,157
5665,692057,2025-12-01 16:42:29,2,false_positive_cleared,10.73,1679.33,False,1795,521
5670,692154,2025-12-01 19:12:44,2,false_positive_cleared,57.86,1136.86,False,3586,714
5669,692194,2025-12-01 20:24:30,2,false_positive_cleared,5.53,19.72,False,4415,696
5671,692195,2025-12-01 20:24:32,2,false_positive_cleared,28.73,5638.09,False,1850,526
5676,692385,2025-12-02 01:15:36,2,false_positive_cleared,8.34,393.52,False,139,387
5675,692460,2025-12-02 03:08:40,2,false_positive_cleared,3.41,88.23,False,2266,343
5678,692570,2025-12-02 05:47:30,2,false_positive_cleared,6.41,1649.4,False,5372,426
5677,692576,2025-12-02 05:57:41,2,false_positive_cleared,18.1,3841.49,False,3069,725
5682,692620,2025-12-02 06:43:00,2,false_positive_cleared,4.0,97.12,False,5156,558
5674,692679,2025-12-02 08:02:06,3,false_negative_cleared,2.11,387.02,True,1386,551
5679,692696,2025-12-02 08:25:29,2,false_positive_cleared,8.26,2219.66,False,1795,600
5680,692749,2025-12-02 09:28:32,2,false_positive_cleared,20.74,2565.33,False,1592,568
5681,692768,2025-12-02 09:53:17,2,false_positive_cleared,6.78,2108.83,False,5066,509
5683,692854,2025-12-02 11:49:29,2,false_positive_cleared,4.51,623.65,False,2871,555
5684,692911,2025-12-02 13:01:53,2,false_positive_cleared,31.01,4784.48,False,4692,634
5685,693093,2025-12-02 17:55:10,2,false_positive_cleared,8.45,2291.24,False,1589,494
5686,693135,2025-12-02 18:44:42,2,false_positive_cleared,4.54,4253.43,False,5094,126
5673,693148,2025-12-02 19:04:04,3,false_positive_cleared,10.79,2198.23,False,859,145
5687,693155,2025-12-02 19:15:57,2,false_positive_cleared,41.98,2300.24,False,5826,560
5688,693195,2025-12-02 20:00:29,2,false_positive_cleared,4.79,2243.38,False,3260,358
5690,693222,2025-12-02 20:45:01,0,false_positive_cleared,4.98,477.75,False,758,10
5689,693287,2025-12-02 22:12:18,2,false_positive_cleared,6.96,1910.34,False,1299,433
5691,693429,2025-12-03 01:27:00,2,false_positive_cleared,8.07,23859.11,False,5692,444
5692,693458,2025-12-03 02:19:15,2,false_positive_cleared,12.0,1732.29,False,1434,571
5693,693459,2025-12-03 02:20:18,2,false_positive_cleared,3.36,787.64,False,1892,170
5694,693585,2025-12-03 05:28:04,2,false_positive_cleared,10.34,46.51,False,2059,521
5695,693747,2025-12-03 09:22:51,2,false_positive_cleared,2.07,3367.58,False,4508,395
5696,693804,2025-12-03 10:50:24,2,false_positive_cleared,15.46,1623.71,False,5109,779
5702,693818,2025-12-03 11:10:22,1,false_positive_cleared,26.86,103.99,False,5589,775
5697,693973,2025-12-03 15:00:11,2,false_positive_cleared,14.78,1753.36,False,348,673
5703,694012,2025-12-03 15:58:51,0,false_positive_cleared,14.94,71.62,False,5304,42
5699,694018,2025-12-03 16:07:54,2,false_positive_cleared,10.57,67.29,False,1966,131
5698,694172,2025-12-03 20:33:17,2,false_positive_cleared,3.91,2289.77,False,777,95
5700,694253,2025-12-03 22:38:08,2,false_positive_cleared,16.92,5476.65,False,1592,616
5701,694312,2025-12-03 23:52:06,2,false_positive_cleared,23.12,6.37,False,2774,480
5705,694408,2025-12-04 02:25:43,2,false_positive_cleared,1.27,273.46,False,5998,610
5715,694409,2025-12-04 02:26:46,0,false_positive_cleared,30.8,48.8,False,4174,550
5707,694413,2025-12-04 02:28:38,2,false_positive_cleared,22.98,2901.07,False,3756,400
5706,694417,2025-12-04 02:32:29,2,false_positive_cleared,9.38,117.91,False,4404,552
5709,694457,2025-12-04 03:24:15,2,false_positive_cleared,4.06,1635.49,False,2627,783
5710,694769,2025-12-04 11:02:13,2,false_positive_cleared,21.29,2355.41,False,5364,689
5704,694776,2025-12-04 11:09:03,3,false_positive_cleared,7.4,1622.78,False,3978,448
5711,694811,2025-12-04 11:50:10,2,false_positive_cleared,10.64,3037.03,False,1029,320
5708,695010,2025-12-04 16:58:47,2,false_positive_cleared,10.34,2218.9,False,4915,124
